time,VHM0_WW,latitude,VMDR_SW2,VMDR,VMDR_SW1,VTM10,VPED,VTPK,VTM02,VHM0_SW1,VMDR_WW,VTM01_SW2,VSDX,VTM01_SW1,VSDY,VHM0,VTM01_WW,longitude,VHM0_SW2
2017-11-14 09:00:00,0.90,-3.20,92.49,64.61,17.00,7.52,22.50,12.56,4.80,0.87,94.33,7.48,-0.10,11.14,0.00,1.55,3.67,-38.40,0.77
2017-11-14 12:00:00,0.88,-3.20,17.41,68.09,75.99,7.42,22.50,12.49,4.82,0.97,105.30,11.19,-0.10,6.06,0.01,1.58,3.63,-38.40,0.87
2017-11-14 15:00:00,0.78,-3.20,17.74,69.10,79.67,7.46,22.50,12.44,4.88,1.04,112.52,11.12,-0.09,5.94,0.02,1.57,3.45,-38.40,0.87
2017-11-14 18:00:00,0.64,-3.20,18.38,68.51,84.53,7.56,22.50,12.34,4.95,1.06,112.53,10.90,-0.09,5.89,0.02,1.53,3.16,-38.40,0.88
2017-11-14 21:00:00,0.61,-3.20,18.49,67.36,90.32,7.46,22.50,12.00,4.88,1.02,98.11,10.62,-0.08,5.74,0.01,1.45,3.09,-38.40,0.84
2017-11-15 00:00:00,0.83,-3.20,18.75,67.16,92.17,7.21,22.50,11.84,4.73,0.90,87.35,10.49,-0.10,6.08,-0.01,1.48,3.53,-38.40,0.83
2017-11-15 03:00:00,1.05,-3.20,95.68,70.99,18.91,6.88,22.50,11.72,4.69,0.82,92.01,7.83,-0.11,10.40,0.00,1.57,3.94,-38.40,0.65
2017-11-15 06:00:00,1.05,-3.20,66.26,75.97,19.30,6.79,22.50,6.21,4.79,0.80,100.67,7.11,-0.11,10.39,0.01,1.65,3.99,-38.40,0.75
2017-11-15 09:00:00,1.06,-3.20,19.52,79.69,94.01,6.76,81.50,6.40,4.83,0.83,103.69,10.33,-0.11,7.43,0.02,1.69,3.99,-38.40,0.79
2017-11-15 12:00:00,1.30,-3.20,98.45,82.89,18.78,6.64,100.70,6.49,4.81,0.77,102.51,8.34,-0.12,10.32,0.02,1.76,4.39,-38.40,0.67
2017-11-15 15:00:00,1.29,-3.20,47.08,84.67,97.31,6.79,100.70,6.77,4.99,0.81,104.91,9.90,-0.12,8.30,0.02,1.89,4.37,-38.40,0.72
2017-11-15 18:00:00,1.09,-3.20,19.34,83.99,86.03,6.98,97.50,7.06,5.10,1.26,107.11,10.71,-0.11,6.76,0.02,1.87,4.06,-38.40,0.80
2017-11-15 21:00:00,1.03,-3.20,19.94,81.85,90.08,7.09,97.50,7.33,5.11,1.27,100.44,10.76,-0.11,6.83,0.01,1.83,3.96,-38.40,0.80
2017-11-16 00:00:00,1.27,-3.20,20.20,81.94,94.29,6.96,97.50,7.46,5.05,0.95,95.26,10.71,-0.12,8.13,0.01,1.87,4.37,-38.40,0.79
2017-11-16 03:00:00,1.49,-3.20,60.83,85.83,96.77,6.78,97.50,7.35,5.07,0.76,100.22,9.91,-0.13,8.94,0.02,1.98,4.70,-38.40,0.48
2017-11-16 06:00:00,1.44,-3.20,26.63,88.46,83.08,6.88,97.50,7.34,5.19,1.16,107.18,10.65,-0.13,7.49,0.03,2.05,4.64,-38.40,0.74
2017-11-16 09:00:00,1.47,-3.20,32.96,90.83,80.76,6.92,97.50,7.44,5.23,1.28,111.39,10.81,-0.13,7.16,0.04,2.10,4.67,-38.40,0.65
2017-11-16 12:00:00,1.60,-3.20,92.18,94.70,62.24,6.76,97.50,7.41,5.14,0.85,114.48,9.04,-0.12,5.92,0.05,2.09,4.88,-38.40,0.78
2017-11-16 15:00:00,1.26,-3.20,16.82,95.42,86.46,6.78,97.50,7.44,5.17,1.40,118.42,10.63,-0.11,7.07,0.05,2.01,4.36,-38.40,0.62
2017-11-16 18:00:00,0.84,-3.20,17.02,92.84,97.11,6.89,97.50,7.62,5.17,1.52,108.52,10.43,-0.10,6.64,0.03,1.84,3.62,-38.40,0.58
2017-11-16 21:00:00,0.67,-3.20,17.12,89.32,96.28,6.96,97.50,7.84,5.09,1.44,98.42,10.26,-0.09,6.51,0.01,1.69,3.22,-38.40,0.54
2017-11-17 00:00:00,1.06,-3.20,17.86,86.39,98.64,6.72,97.50,7.95,4.84,1.19,86.49,10.11,-0.11,7.12,-0.01,1.68,3.95,-38.40,0.51
2017-11-17 03:00:00,1.12,-3.20,18.08,86.67,102.68,6.63,97.50,7.65,4.91,1.22,86.02,9.91,-0.12,7.27,-0.01,1.77,4.06,-38.40,0.49
2017-11-17 06:00:00,1.19,-3.20,17.69,89.92,99.63,6.66,97.50,7.55,5.01,1.25,96.37,9.87,-0.12,7.64,0.01,1.86,4.23,-38.40,0.48
2017-11-17 09:00:00,1.28,-3.20,30.24,92.62,92.08,6.80,97.50,7.72,5.12,1.35,102.53,10.11,-0.12,7.17,0.02,1.97,4.37,-38.40,0.51
2017-11-17 12:00:00,1.38,-3.20,126.77,94.44,100.04,6.71,97.50,7.70,5.05,1.01,104.15,8.32,-0.12,8.40,0.03,1.94,4.56,-38.40,0.43
2017-11-17 15:00:00,1.10,-3.20,18.30,94.75,91.87,6.89,97.50,7.86,5.14,1.49,111.09,9.94,-0.11,7.07,0.03,1.93,4.06,-38.40,0.43
2017-11-17 18:00:00,1.05,-3.20,6.56,94.34,91.81,6.97,97.50,8.01,5.07,1.37,110.74,17.64,-0.11,7.17,0.03,1.83,3.99,-38.40,0.30
2017-11-17 21:00:00,0.94,-3.20,359.34,90.05,103.80,6.89,97.50,7.96,4.85,1.20,90.70,17.44,-0.11,6.98,0.01,1.63,3.78,-38.40,0.29
2017-11-18 00:00:00,1.03,-3.20,356.33,86.13,104.93,6.61,97.50,7.94,4.62,1.01,84.74,15.56,-0.11,7.18,-0.01,1.55,3.88,-38.40,0.32
2017-11-18 03:00:00,1.13,-3.20,3.32,85.55,106.87,6.58,97.50,7.72,4.69,0.99,86.03,14.79,-0.11,7.37,-0.01,1.63,4.08,-38.40,0.39
2017-11-18 06:00:00,1.12,-3.20,55.73,86.64,102.54,6.67,97.50,6.94,4.79,1.03,93.77,6.22,-0.11,7.64,0.00,1.69,4.11,-38.40,0.26
2017-11-18 09:00:00,1.37,-3.20,86.96,88.91,119.31,6.62,97.50,6.85,4.81,0.56,98.89,9.04,-0.12,8.40,0.01,1.78,4.54,-38.40,0.52
2017-11-18 12:00:00,1.27,-3.20,72.80,90.66,101.45,6.67,100.70,6.83,4.90,0.89,103.90,6.84,-0.12,8.29,0.02,1.82,4.39,-38.40,0.36
2017-11-18 15:00:00,1.15,-3.20,121.16,91.61,84.96,6.71,100.70,6.90,4.88,1.20,108.92,14.20,-0.11,6.72,0.03,1.78,4.17,-38.40,0.33
2017-11-18 18:00:00,0.96,-3.20,3.91,90.64,90.86,6.79,100.70,6.94,4.86,1.24,106.89,14.63,-0.10,6.65,0.02,1.68,3.84,-38.40,0.47
2017-11-18 21:00:00,0.73,-3.20,3.20,86.94,96.60,6.89,97.50,7.04,4.81,1.25,94.03,14.41,-0.10,6.23,0.01,1.55,3.35,-38.40,0.47
2017-11-19 00:00:00,0.98,-3.20,2.42,83.92,101.75,6.73,97.50,7.11,4.62,0.91,91.09,14.04,-0.11,7.48,0.00,1.52,3.85,-38.40,0.47
2017-11-19 03:00:00,1.06,-3.20,1.63,84.00,101.21,6.55,97.50,6.61,4.63,0.90,91.89,13.76,-0.11,7.52,0.00,1.57,3.97,-38.40,0.47
2017-11-19 06:00:00,1.09,-3.20,47.88,86.04,102.10,6.53,97.50,6.57,4.74,0.98,95.77,5.61,-0.11,7.41,0.00,1.66,4.09,-38.40,0.50
2017-11-19 09:00:00,0.96,-3.20,1.02,88.16,91.41,6.62,100.70,6.88,4.88,1.33,98.51,13.20,-0.11,6.53,0.01,1.72,3.79,-38.40,0.48
2017-11-19 12:00:00,0.97,-3.20,1.08,89.18,89.77,6.45,100.70,6.85,4.75,1.21,101.74,12.48,-0.11,6.47,0.01,1.64,3.86,-38.40,0.46
2017-11-19 15:00:00,0.76,-3.20,2.72,88.77,90.59,6.64,100.70,6.93,4.83,1.35,109.04,12.10,-0.10,6.24,0.02,1.64,3.38,-38.40,0.51
2017-11-19 18:00:00,0.67,-3.20,3.63,86.69,90.96,6.78,100.70,6.93,4.77,1.24,106.22,11.91,-0.09,6.21,0.02,1.51,3.23,-38.40,0.52
2017-11-19 21:00:00,0.79,-3.20,2.19,84.85,89.98,6.61,97.50,6.92,4.51,1.01,97.97,14.81,-0.09,6.40,0.01,1.39,3.47,-38.40,0.42
2017-11-20 00:00:00,1.00,-3.20,3.01,82.57,106.50,6.44,97.50,7.10,4.44,0.85,83.90,11.49,-0.10,6.92,-0.01,1.43,3.86,-38.40,0.44
2017-11-20 03:00:00,0.90,-3.20,66.79,82.65,102.00,6.47,97.50,6.14,4.54,0.95,86.16,9.33,-0.10,6.84,-0.01,1.46,3.67,-38.40,0.26
2017-11-20 06:00:00,0.93,-3.20,55.11,85.51,99.78,6.47,97.50,6.30,4.59,0.97,96.19,5.65,-0.10,7.33,0.00,1.50,3.75,-38.40,0.25
2017-11-20 09:00:00,1.09,-3.20,53.24,88.85,103.52,6.40,100.70,6.48,4.61,0.86,99.40,7.81,-0.11,7.73,0.01,1.58,4.02,-38.40,0.52
2017-11-20 12:00:00,1.10,-3.20,23.56,91.52,86.21,6.33,100.70,6.48,4.63,1.03,105.20,12.30,-0.11,6.56,0.02,1.61,4.05,-38.40,0.43
2017-11-20 15:00:00,1.08,-3.20,9.20,93.43,85.89,6.33,100.70,6.58,4.67,1.11,110.00,12.34,-0.11,6.57,0.03,1.63,4.05,-38.40,0.39
2017-11-20 18:00:00,0.87,-3.20,1.81,92.51,92.26,6.44,100.70,6.72,4.71,1.21,104.97,11.58,-0.10,6.51,0.02,1.58,3.65,-38.40,0.36
2017-11-20 21:00:00,0.87,-3.20,358.00,88.96,102.80,6.38,100.70,6.84,4.60,1.10,88.27,11.04,-0.10,6.56,0.00,1.50,3.64,-38.40,0.40
2017-11-21 00:00:00,1.12,-3.20,47.56,85.92,109.59,6.24,97.50,6.79,4.52,0.90,84.70,10.60,-0.11,6.98,-0.01,1.55,4.09,-38.40,0.25
2017-11-21 03:00:00,1.31,-3.20,133.30,87.65,99.74,6.22,97.50,6.41,4.65,0.73,93.48,6.46,-0.12,8.35,0.00,1.68,4.42,-38.40,0.31
2017-11-21 06:00:00,1.56,-3.20,131.29,92.27,99.91,6.27,100.70,6.65,4.81,0.61,100.17,7.65,-0.13,9.01,0.02,1.86,4.80,-38.40,0.28
2017-11-21 09:00:00,1.69,-3.20,84.75,95.40,63.11,6.27,100.70,6.79,4.87,0.37,103.40,8.63,-0.13,7.43,0.03,1.94,5.00,-38.40,0.34
2017-11-21 12:00:00,1.70,-3.20,73.51,97.93,49.73,6.29,100.70,6.81,4.90,0.62,108.66,7.99,-0.13,5.28,0.04,1.98,5.01,-38.40,0.53
2017-11-21 15:00:00,1.55,-3.20,100.47,98.60,71.06,6.45,100.70,6.88,4.97,0.91,111.81,9.10,-0.12,6.74,0.05,1.97,4.82,-38.40,0.61
2017-11-21 18:00:00,1.25,-3.20,73.44,96.14,97.22,6.57,100.70,6.88,4.92,0.98,107.07,5.63,-0.11,8.06,0.03,1.82,4.40,-38.40,0.60
2017-11-21 21:00:00,1.22,-3.20,122.42,89.01,104.45,6.43,97.50,6.71,4.65,0.77,83.95,7.38,-0.12,8.04,-0.01,1.66,4.28,-38.40,0.63
2017-11-22 00:00:00,1.35,-3.20,89.10,84.48,117.61,6.32,97.50,6.38,4.64,0.64,82.42,8.26,-0.12,8.05,-0.02,1.70,4.45,-38.40,0.42
2017-11-22 03:00:00,1.27,-3.20,355.30,84.99,108.20,6.50,100.70,6.51,4.82,0.98,87.92,12.57,-0.12,7.52,-0.01,1.76,4.38,-38.40,0.48
2017-11-22 06:00:00,1.09,-3.20,354.67,86.46,105.03,6.70,100.70,6.76,4.95,1.20,89.83,12.71,-0.12,7.24,-0.01,1.80,4.09,-38.40,0.51
2017-11-22 09:00:00,1.30,-3.20,7.56,87.59,107.34,6.78,100.70,6.87,4.97,1.02,95.19,12.72,-0.12,8.03,0.00,1.86,4.46,-38.40,0.51
2017-11-22 12:00:00,1.09,-3.20,353.21,88.61,85.85,6.82,100.70,6.82,4.96,1.34,108.06,12.74,-0.11,6.63,0.02,1.82,4.08,-38.40,0.56
2017-11-22 15:00:00,1.03,-3.20,352.56,88.58,85.85,6.91,100.70,6.79,4.94,1.29,111.27,12.80,-0.11,6.63,0.03,1.76,3.98,-38.40,0.58
2017-11-22 18:00:00,0.89,-3.20,352.08,86.76,89.01,7.06,100.70,6.78,4.93,1.28,109.36,12.76,-0.10,6.60,0.03,1.69,3.67,-38.40,0.61
2017-11-22 21:00:00,0.78,-3.20,351.67,83.06,93.70,7.11,100.70,6.68,4.82,1.20,97.14,12.57,-0.10,6.33,0.01,1.56,3.46,-38.40,0.61
2017-11-23 00:00:00,0.73,-3.20,351.55,77.58,96.19,7.21,352.50,6.59,4.74,1.12,81.26,12.33,-0.09,6.25,-0.01,1.47,3.33,-38.40,0.62
2017-11-23 03:00:00,0.74,-3.20,351.02,73.84,90.77,7.34,352.50,12.84,4.72,1.04,85.04,12.35,-0.09,6.12,-0.01,1.45,3.34,-38.40,0.64
2017-11-23 06:00:00,0.84,-3.20,6.71,74.39,80.87,7.12,97.50,12.74,4.58,0.68,90.02,13.72,-0.10,8.27,-0.01,1.42,3.55,-38.40,0.54
2017-11-23 09:00:00,0.97,-3.20,85.49,77.89,6.38,6.95,97.50,12.42,4.55,0.64,94.73,11.17,-0.10,11.27,0.00,1.47,3.82,-38.40,0.57
2017-11-23 12:00:00,0.73,-3.20,352.21,78.85,97.55,7.03,97.50,12.24,4.64,0.74,100.44,11.24,-0.09,8.61,0.00,1.43,3.35,-38.40,0.55
2017-11-23 15:00:00,0.76,-3.20,352.87,80.40,95.66,7.15,97.50,12.12,4.65,0.84,102.73,11.17,-0.09,8.24,0.01,1.44,3.38,-38.40,0.54
2017-11-23 18:00:00,0.54,-3.20,351.30,78.00,88.13,7.40,97.50,11.97,4.79,1.14,107.56,10.80,-0.08,6.11,0.01,1.40,2.90,-38.40,0.53
2017-11-23 21:00:00,0.51,-3.20,350.84,73.67,87.46,7.62,97.50,11.61,4.81,1.08,102.95,10.31,-0.08,6.14,0.01,1.36,2.83,-38.40,0.49
2017-11-24 00:00:00,0.67,-3.20,347.09,71.06,90.04,7.60,97.50,9.51,4.75,1.01,88.42,14.43,-0.09,6.38,-0.01,1.38,3.22,-38.40,0.61
2017-11-24 03:00:00,0.76,-3.20,346.27,70.51,96.12,7.45,97.50,11.79,4.74,0.98,83.79,11.95,-0.09,6.93,-0.01,1.45,3.38,-38.40,0.67
2017-11-24 06:00:00,0.72,-3.20,358.76,70.56,337.65,7.43,97.50,12.26,4.83,0.53,84.99,10.58,-0.09,13.03,-0.01,1.49,3.33,-38.40,0.43
2017-11-24 09:00:00,0.75,-3.20,345.73,69.90,94.07,7.42,97.50,12.02,4.83,1.05,84.48,11.84,-0.09,6.78,-0.01,1.51,3.36,-38.40,0.70
2017-11-24 12:00:00,0.96,-3.20,345.73,70.60,97.39,7.26,97.50,11.82,4.74,0.85,89.46,11.76,-0.10,7.96,-0.01,1.54,3.80,-38.40,0.71
2017-11-24 15:00:00,0.76,-3.20,345.70,69.31,84.06,7.36,352.50,11.78,4.84,1.10,93.40,11.77,-0.09,6.29,0.00,1.53,3.41,-38.40,0.72
2017-11-24 18:00:00,0.57,-3.20,346.14,66.75,67.88,7.57,352.50,11.83,4.92,1.01,100.71,14.31,-0.08,6.88,0.00,1.48,2.99,-38.40,0.68
2017-11-24 21:00:00,0.71,-3.20,346.10,65.84,85.96,7.56,352.50,11.88,4.82,1.02,92.99,11.61,-0.09,6.34,0.00,1.46,3.30,-38.40,0.75
2017-11-25 00:00:00,0.86,-3.20,346.73,67.75,95.09,7.32,352.50,11.78,4.72,0.82,92.26,11.44,-0.10,7.63,0.00,1.49,3.58,-38.40,0.75
2017-11-25 03:00:00,0.75,-3.20,346.88,66.62,87.71,7.48,352.50,11.65,4.89,1.09,90.99,11.55,-0.10,6.08,0.00,1.55,3.37,-38.40,0.79
2017-11-25 06:00:00,0.97,-3.20,347.47,71.77,96.74,7.21,352.50,10.50,4.77,0.78,99.25,11.32,-0.10,8.11,0.01,1.58,3.83,-38.40,0.76
2017-11-25 09:00:00,1.08,-3.20,348.31,78.45,94.85,6.98,352.50,6.14,4.76,0.77,105.92,11.26,-0.11,8.16,0.02,1.65,4.00,-38.40,0.74
2017-11-25 12:00:00,1.16,-3.20,82.04,81.78,4.60,6.89,97.50,6.25,4.80,0.80,104.91,10.49,-0.11,10.26,0.03,1.69,4.18,-38.40,0.70
2017-11-25 15:00:00,1.21,-3.20,350.06,83.23,96.53,6.85,97.50,6.44,4.83,0.75,104.58,11.27,-0.11,8.34,0.03,1.73,4.24,-38.40,0.72
2017-11-25 18:00:00,0.94,-3.20,350.90,81.43,86.83,6.97,97.50,6.63,4.91,1.18,104.16,11.32,-0.10,6.51,0.02,1.69,3.78,-38.40,0.72
2017-11-25 21:00:00,0.81,-3.20,350.36,78.18,91.94,7.11,97.50,6.87,4.92,1.22,97.27,10.46,-0.10,6.23,0.01,1.64,3.51,-38.40,0.65
2017-11-26 00:00:00,0.78,-3.20,350.52,75.14,92.31,7.17,352.50,7.01,4.86,1.16,91.83,10.04,-0.10,6.23,0.00,1.57,3.41,-38.40,0.61
2017-11-26 03:00:00,1.16,-3.20,350.95,75.19,98.28,7.00,352.50,6.91,4.74,0.68,90.73,10.08,-0.11,8.21,0.00,1.64,4.17,-38.40,0.61
2017-11-26 06:00:00,1.24,-3.20,71.97,79.61,97.86,6.91,298.10,6.41,4.82,0.67,101.06,6.84,-0.12,8.21,0.01,1.74,4.30,-38.40,0.33
2017-11-26 09:00:00,1.25,-3.20,99.92,83.45,71.28,6.92,97.50,6.55,4.89,0.83,107.84,8.05,-0.12,6.31,0.03,1.79,4.35,-38.40,0.59
2017-11-26 12:00:00,0.99,-3.20,352.77,85.82,85.94,7.02,151.90,6.75,4.94,1.26,122.77,15.65,-0.10,6.19,0.05,1.77,3.87,-38.40,0.51
2017-11-26 15:00:00,1.03,-3.20,351.80,87.52,86.79,7.02,97.50,6.83,4.91,1.18,120.80,14.79,-0.10,6.39,0.05,1.74,3.94,-38.40,0.69
2017-11-26 18:00:00,0.98,-3.20,351.77,85.83,88.63,7.07,97.50,6.94,4.92,1.14,112.66,11.66,-0.10,6.57,0.03,1.70,3.85,-38.40,0.74
2017-11-26 21:00:00,1.02,-3.20,352.30,80.59,99.74,7.18,97.50,7.11,4.89,1.01,94.30,11.80,-0.11,7.19,0.01,1.67,3.94,-38.40,0.75
2017-11-27 00:00:00,1.24,-3.20,108.54,77.87,96.07,7.20,97.50,7.08,4.88,0.73,92.56,10.99,-0.12,8.14,0.00,1.74,4.29,-38.40,0.44
2017-11-27 03:00:00,1.58,-3.20,80.08,79.11,352.81,7.24,97.50,6.79,5.01,0.78,91.74,18.86,-0.14,12.11,0.00,1.95,4.78,-38.40,0.54
2017-11-27 06:00:00,1.49,-3.20,104.44,81.09,83.87,7.46,97.50,6.99,5.25,0.62,97.09,17.64,-0.13,8.04,0.01,2.06,4.74,-38.40,0.55
2017-11-27 09:00:00,1.55,-3.20,22.17,82.74,60.46,7.61,97.50,7.23,5.32,0.69,102.83,18.05,-0.13,9.26,0.02,2.13,4.84,-38.40,0.57
2017-11-27 12:00:00,1.52,-3.20,2.59,81.61,355.57,7.72,97.50,7.21,5.31,0.69,103.30,17.02,-0.13,12.45,0.03,2.09,4.80,-38.40,0.64
2017-11-27 15:00:00,1.37,-3.20,6.30,78.46,84.89,8.02,7.50,7.25,5.39,1.19,103.60,16.55,-0.12,7.08,0.02,2.09,4.51,-38.40,0.79
2017-11-27 18:00:00,1.15,-3.20,354.71,71.39,23.51,8.50,7.50,15.84,5.50,0.94,98.08,13.28,-0.12,14.51,0.01,2.06,4.15,-38.40,0.80
2017-11-27 21:00:00,1.18,-3.20,96.40,63.75,3.63,8.83,7.50,15.70,5.45,1.15,91.75,8.06,-0.12,13.85,0.00,1.99,4.21,-38.40,0.87
2017-11-28 00:00:00,1.16,-3.20,104.98,57.29,4.55,9.22,7.50,15.81,5.52,1.23,86.50,7.04,-0.12,14.04,-0.01,1.99,4.15,-38.40,0.96
2017-11-28 03:00:00,1.41,-3.20,118.77,56.09,5.28,9.31,7.50,15.89,5.50,1.30,91.26,8.14,-0.13,14.21,-0.01,2.07,4.54,-38.40,0.39
2017-11-28 06:00:00,1.38,-3.20,101.53,57.22,6.26,9.35,7.50,15.78,5.58,1.27,92.44,8.07,-0.13,15.22,0.00,2.12,4.50,-38.40,0.61
2017-11-28 09:00:00,1.31,-3.20,79.25,58.28,5.82,9.33,7.50,15.49,5.64,1.34,100.69,7.66,-0.12,14.20,0.01,2.12,4.43,-38.40,0.58
2017-11-28 12:00:00,1.35,-3.20,76.23,61.20,5.94,9.17,7.50,15.06,5.58,1.33,106.46,7.64,-0.12,13.97,0.03,2.12,4.49,-38.40,0.53
2017-11-28 15:00:00,1.22,-3.20,81.13,62.74,6.22,9.06,7.50,14.69,5.60,1.30,111.09,6.40,-0.11,13.70,0.03,2.09,4.29,-38.40,1.07
2017-11-28 18:00:00,1.02,-3.20,89.39,60.07,6.71,9.14,7.50,14.45,5.62,1.28,105.13,6.47,-0.11,13.48,0.02,2.00,3.95,-38.40,1.13
2017-11-28 21:00:00,1.07,-3.20,101.21,56.58,7.31,9.18,7.50,14.31,5.55,1.26,95.34,7.40,-0.11,13.33,0.01,1.94,4.04,-38.40,0.87
2017-11-29 00:00:00,0.95,-3.20,103.33,52.81,7.78,9.25,7.50,14.22,5.54,1.26,83.39,6.47,-0.11,13.25,-0.01,1.90,3.76,-38.40,1.01
2017-11-29 03:00:00,1.14,-3.20,104.78,52.39,8.07,9.25,7.50,14.38,5.54,1.31,83.12,6.85,-0.11,13.42,-0.02,1.99,4.08,-38.40,0.91
2017-11-29 06:00:00,1.12,-3.20,102.94,54.87,8.71,8.94,7.50,14.17,5.44,1.24,87.54,7.10,-0.11,13.12,-0.01,1.93,4.07,-38.40,0.86
2017-11-29 09:00:00,1.04,-3.20,38.38,56.35,7.03,8.94,7.50,14.49,5.48,1.16,92.95,17.49,-0.11,12.72,0.00,1.94,3.98,-38.40,0.62
2017-11-29 12:00:00,0.96,-3.20,82.01,57.52,9.76,8.90,7.50,14.57,5.46,1.22,103.21,6.11,-0.11,13.08,0.01,1.91,3.83,-38.40,1.12
2017-11-29 15:00:00,0.74,-3.20,84.76,55.81,10.01,9.09,7.50,14.58,5.55,1.21,109.56,5.96,-0.10,13.03,0.01,1.86,3.36,-38.40,1.19
2017-11-29 18:00:00,0.70,-3.20,85.10,51.74,10.27,9.24,7.50,14.43,5.49,1.19,103.52,5.96,-0.09,12.79,0.01,1.75,3.26,-38.40,1.06
2017-11-29 21:00:00,0.76,-3.20,84.11,49.02,10.16,9.28,7.50,14.35,5.42,1.19,95.24,6.13,-0.09,12.64,0.00,1.71,3.40,-38.40,0.95
2017-11-30 00:00:00,0.76,-3.20,101.23,46.73,10.08,9.30,7.50,14.26,5.38,1.18,83.93,6.17,-0.09,12.62,-0.01,1.68,3.37,-38.40,0.80
2017-11-30 03:00:00,0.99,-3.20,93.33,48.36,10.33,9.04,7.50,14.23,5.23,1.17,84.70,7.63,-0.10,12.63,-0.02,1.71,3.84,-38.40,0.56
2017-11-30 06:00:00,1.04,-3.20,6.87,52.93,11.53,8.68,7.50,14.07,5.15,1.00,86.22,8.72,-0.11,14.24,-0.01,1.72,3.94,-38.40,0.49
2017-11-30 09:00:00,1.10,-3.20,94.20,57.02,10.78,8.46,7.50,13.87,5.13,1.10,93.12,7.56,-0.11,12.64,0.00,1.77,4.05,-38.40,0.61
2017-11-30 12:00:00,1.07,-3.20,86.24,59.61,10.82,8.41,7.50,13.86,5.19,1.09,96.40,7.45,-0.11,12.64,0.00,1.80,4.03,-38.40,0.68
2017-11-30 15:00:00,0.85,-3.20,10.53,60.14,79.63,8.42,7.50,13.65,5.25,1.11,101.27,12.57,-0.10,6.05,0.01,1.77,3.62,-38.40,1.06
2017-11-30 18:00:00,0.91,-3.20,10.27,61.34,80.59,8.30,7.50,13.36,5.18,1.07,95.94,12.47,-0.10,6.31,0.00,1.75,3.71,-38.40,1.02
2017-11-30 21:00:00,1.04,-3.20,96.57,61.82,10.40,8.30,7.50,13.49,5.22,1.04,87.94,7.51,-0.11,12.63,-0.01,1.82,3.94,-38.40,0.92
2017-12-01 00:00:00,0.94,-3.20,10.84,62.63,81.46,8.28,7.50,13.48,5.29,1.16,85.59,12.75,-0.11,6.47,-0.01,1.84,3.75,-38.40,1.01
2017-12-01 03:00:00,1.10,-3.20,11.12,62.67,92.03,8.52,7.50,14.22,5.50,1.24,80.84,13.16,-0.12,7.31,-0.02,2.04,4.03,-38.40,1.10
2017-12-01 06:00:00,0.87,-3.20,11.66,62.57,82.31,8.56,7.50,7.47,5.59,1.43,84.24,13.13,-0.10,6.68,-0.02,1.98,3.64,-38.40,1.06
2017-12-01 09:00:00,1.04,-3.20,11.77,63.74,79.04,8.40,7.50,7.55,5.42,1.27,89.09,12.95,-0.11,7.00,-0.01,1.94,3.94,-38.40,1.03
2017-12-01 12:00:00,0.81,-3.20,13.30,63.96,11.97,8.50,7.50,7.63,5.51,0.90,95.03,19.26,-0.10,11.95,-0.01,1.93,3.49,-38.40,0.49
2017-12-01 15:00:00,0.81,-3.20,23.50,64.45,20.02,8.45,7.50,7.63,5.42,0.94,104.03,12.30,-0.10,12.25,0.01,1.87,3.51,-38.40,0.64
2017-12-01 18:00:00,0.93,-3.20,12.59,66.60,76.93,8.30,7.50,7.56,5.34,1.26,102.80,12.95,-0.11,6.72,0.01,1.86,3.76,-38.40,0.98
2017-12-01 21:00:00,0.89,-3.20,12.73,68.06,78.80,8.20,7.50,7.51,5.34,1.32,102.02,12.93,-0.11,6.72,0.01,1.87,3.66,-38.40,0.95
2017-12-02 00:00:00,1.06,-3.20,12.66,68.92,78.63,8.12,7.50,7.56,5.30,1.24,95.35,13.04,-0.11,7.02,0.00,1.90,3.97,-38.40,0.95
2017-12-02 03:00:00,1.30,-3.20,59.97,70.94,24.94,7.97,7.50,7.53,5.25,0.99,95.17,12.49,-0.12,11.90,0.01,1.97,4.39,-38.40,0.72
2017-12-02 06:00:00,1.09,-3.20,12.12,72.19,78.25,7.91,7.50,7.44,5.32,1.31,98.34,13.07,-0.12,6.93,0.01,1.96,4.05,-38.40,0.92
2017-12-02 09:00:00,1.21,-3.20,11.87,74.28,77.68,7.75,7.50,7.54,5.27,1.25,98.75,12.90,-0.12,7.11,0.01,1.97,4.24,-38.40,0.89
2017-12-02 12:00:00,1.09,-3.20,11.78,74.35,74.97,7.68,7.50,7.58,5.29,1.22,94.03,12.72,-0.12,6.74,0.00,1.95,4.05,-38.40,0.86
2017-12-02 15:00:00,0.85,-3.20,48.01,73.67,96.23,7.69,78.30,7.69,5.33,1.15,101.55,12.04,-0.11,7.66,0.01,1.90,3.60,-38.40,0.97
2017-12-02 18:00:00,0.67,-3.20,48.14,73.26,96.88,7.72,78.30,7.77,5.34,1.17,106.80,11.81,-0.10,7.47,0.01,1.82,3.24,-38.40,0.96
2017-12-02 21:00:00,0.71,-3.20,47.55,73.29,95.05,7.64,97.50,7.87,5.25,1.11,105.35,11.67,-0.10,7.66,0.01,1.76,3.26,-38.40,0.92
2017-12-03 00:00:00,0.76,-3.20,11.09,74.08,79.41,7.53,97.50,7.95,5.16,1.35,102.93,12.26,-0.10,6.76,0.01,1.72,3.41,-38.40,0.72
