Datetime,Lat,Lon,Battery,bHead,Wspd,Wdir,Gust,Atmp,Pres,Dewp,Humi,Wtmp,Cvel1,Cdir1,Cvel2,Cdir2,Cvel3,Cdir3,Wvht,Wmax,Dpd,Mwd,Spread
2017-01-31 15:00:00,-3.21,-38.43,13.57,173.22,8.87,111.56,11.10,24.00,1010.92,24.00,85.08,28.07,347.71,285.67,346.31,285.44,328.76,286.44,2.27,3.45,16.41,45.22,33.40
2017-01-31 18:00:00,-3.21,-38.43,13.51,152.78,8.43,91.67,10.00,23.12,1009.77,23.12,81.76,28.05,355.79,266.78,361.39,267.00,345.02,266.00,2.15,3.26,14.36,41.78,33.76
2017-01-31 21:00:00,-3.21,-38.43,12.81,146.00,9.46,74.11,11.16,23.93,1010.39,23.93,81.23,28.05,363.50,277.67,387.38,283.44,381.49,284.22,2.08,3.08,13.87,32.11,32.88
2017-02-01 00:00:00,-3.21,-38.43,12.63,157.44,8.93,87.67,10.62,24.12,1010.65,24.12,82.73,28.05,293.96,285.67,299.34,292.22,298.00,291.67,2.02,3.11,14.90,34.67,33.56
2017-02-01 03:00:00,-3.21,-38.43,12.59,166.67,6.36,98.00,7.99,23.82,1009.55,23.82,81.52,28.04,133.18,310.00,120.67,311.89,113.04,318.22,2.02,3.42,14.31,45.56,33.90
2017-02-01 06:00:00,-3.21,-38.43,12.55,153.33,8.28,90.67,9.94,23.53,1009.56,23.53,79.02,28.03,143.80,270.00,153.45,264.78,154.49,267.67,2.17,3.48,11.29,49.11,35.04
2017-02-01 09:00:00,-3.21,-38.43,13.23,163.67,8.37,97.33,10.11,23.87,1010.97,23.87,78.77,28.02,244.75,284.22,237.14,288.00,241.86,291.33,2.03,3.08,14.54,47.78,36.11
2017-02-01 12:00:00,-3.21,-38.43,13.57,167.89,6.83,95.89,8.16,24.14,1011.75,24.14,79.98,28.08,275.46,297.78,267.15,303.89,266.28,303.78,1.83,2.97,11.61,41.67,36.81
2017-02-01 15:00:00,-3.21,-38.43,13.58,172.33,6.68,104.33,8.59,23.81,1010.58,23.81,82.78,28.13,270.35,290.56,249.23,298.89,229.64,300.22,1.81,2.85,10.79,34.44,34.89
2017-02-01 18:00:00,-3.21,-38.43,13.52,155.44,5.50,83.22,6.71,24.00,1009.54,24.00,82.14,28.09,248.12,275.89,252.10,282.44,235.93,283.67,1.81,2.96,9.01,33.67,35.18
2017-02-01 21:00:00,-3.21,-38.43,12.82,162.56,7.59,93.00,9.30,24.58,1009.78,24.58,82.80,28.05,310.38,287.78,325.40,291.00,321.79,293.56,1.82,2.90,8.97,38.00,34.84
2017-02-02 00:00:00,-3.21,-38.43,12.64,162.78,8.79,93.44,10.34,24.52,1010.00,24.52,81.57,28.01,329.95,287.11,335.31,292.22,325.20,294.00,1.78,2.80,11.86,34.89,33.44
2017-02-02 03:00:00,-3.21,-38.43,12.60,166.11,8.63,98.44,10.28,24.50,1009.24,24.50,81.71,28.00,225.08,296.89,230.24,302.00,219.07,302.56,1.87,2.98,10.03,35.67,32.70
2017-02-02 06:00:00,-3.21,-38.43,12.56,166.78,8.59,104.56,10.33,24.20,1009.00,24.20,80.51,27.99,202.14,283.67,204.34,285.00,200.01,283.44,2.03,3.31,9.28,41.22,32.83
2017-02-02 09:00:00,-3.21,-38.43,13.24,177.22,8.29,115.78,10.12,24.22,1010.29,24.22,79.70,28.02,320.01,285.00,324.54,286.67,304.71,284.00,2.09,3.15,9.66,44.22,33.21
2017-02-02 12:00:00,-3.21,-38.43,13.57,185.78,8.26,123.22,9.88,24.37,1011.02,24.37,79.28,28.11,423.86,292.33,436.21,298.44,408.97,297.33,1.97,3.07,10.20,44.33,34.71
2017-02-02 15:00:00,-3.21,-38.43,13.59,183.22,8.33,119.22,9.66,24.34,1010.01,24.34,78.90,28.22,445.46,294.56,452.99,299.89,423.62,299.11,1.96,3.56,10.19,41.67,34.48
2017-02-02 18:00:00,-3.21,-38.43,13.51,179.33,7.98,117.78,9.31,24.47,1009.02,24.47,79.67,28.25,491.71,288.89,488.16,290.67,443.69,290.78,2.03,3.25,10.53,32.89,33.52
2017-02-02 21:00:00,-3.21,-38.43,12.83,163.11,8.94,96.33,10.69,24.60,1009.48,24.60,81.02,28.16,568.52,279.78,600.32,283.00,582.70,282.22,1.96,3.43,10.83,33.56,34.27
2017-02-03 00:00:00,-3.21,-38.43,12.64,162.00,9.49,93.11,11.36,24.59,1010.37,24.59,81.48,28.08,531.25,283.56,540.02,286.78,538.94,286.00,1.93,3.49,10.61,37.44,33.97
2017-02-03 03:00:00,-3.21,-38.43,12.60,166.56,10.06,99.89,11.77,24.12,1009.66,24.12,79.70,28.08,322.82,284.67,334.56,292.33,320.72,292.11,2.04,3.05,10.46,44.11,33.04
2017-02-03 06:00:00,-3.21,-38.43,12.55,173.22,9.83,109.89,11.69,24.08,1009.54,24.08,79.96,28.07,264.71,280.44,268.32,286.89,263.97,288.33,2.15,3.36,9.83,54.33,34.00
2017-02-03 09:00:00,-3.21,-38.43,13.25,175.56,9.40,116.78,11.19,23.88,1010.98,23.88,77.90,28.07,300.20,277.56,305.07,276.22,302.69,277.22,2.10,3.51,9.59,56.67,34.53
2017-02-03 12:00:00,-3.21,-38.43,13.58,184.56,8.82,125.00,10.68,23.86,1011.55,23.86,77.33,28.14,383.60,288.11,397.90,289.56,381.48,289.33,2.10,3.44,9.84,49.33,34.42
2017-02-03 15:00:00,-3.21,-38.43,13.58,187.67,8.72,125.56,10.57,24.03,1010.30,24.03,78.24,28.24,452.67,295.78,444.87,298.89,412.43,299.67,2.01,3.33,10.17,46.56,33.83
2017-02-03 18:00:00,-3.21,-38.43,13.51,175.89,8.49,107.78,10.03,23.99,1009.54,23.99,77.22,28.24,300.20,292.89,309.67,300.89,291.36,303.22,1.99,3.17,10.33,48.11,32.62
2017-02-03 21:00:00,-3.21,-38.43,12.83,149.33,9.20,82.33,10.99,23.70,1010.30,23.70,77.00,28.15,246.92,273.11,259.74,280.00,247.61,282.11,2.06,3.22,10.17,44.89,31.72
2017-02-04 00:00:00,-3.21,-38.43,12.64,155.00,9.07,87.22,10.94,24.01,1011.21,24.01,78.93,28.10,298.79,277.78,316.57,282.00,313.00,282.33,2.06,3.31,10.17,42.11,31.29
